,message,label,category
536,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://short.kr/yj88d3tqlu,스미싱,택배
537,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://me2.do/mhozlfvs,스미싱,택배
538,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://bit.ly/qrg97vti9,스미싱,범칙금
539,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://tinyurl.com/rk60x,스미싱,건강보험
540,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://bit.ly/z8g8b,스미싱,경조사
541,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://t.ly/72f3ni,스미싱,기타
542,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://naver.me/mtiv4,스미싱,범칙금
543,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://naver.me/2pd271d6dc,스미싱,범칙금
544,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://me2.do/0bbcm,스미싱,명절
545,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://t.ly/u7utf,스미싱,명절
546,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://me2.do/dp6h87,스미싱,건강보험
547,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://me2.do/lwwxcb03,스미싱,명절
548,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://t.ly/f12c5nj7xy,스미싱,경조사
549,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://naver.me/1kn0hwj,스미싱,경조사
550,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://short.kr/dux1x,스미싱,명절
551,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://ddns.net/w8qycbug,스미싱,명절
552,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://naver.me/1q1dji,스미싱,범칙금
553,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://short.kr/ahevjzl,스미싱,명절
554,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://url.kr/cjqmhoyd,스미싱,기타
555,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://ddns.net/6w0xuzza,스미싱,범칙금
556,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://short.kr/cahop9r,스미싱,경조사
557,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://tinyurl.com/qjf7ebr,스미싱,건강보험
558,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://short.kr/8iulw0db,스미싱,기타
559,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://short.kr/v1s18f,스미싱,명절
560,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://ddns.net/vfl4bowssl,스미싱,명절
561,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://me2.do/y4crar,스미싱,기타
562,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://url.kr/nlp254,스미싱,기타
563,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://bit.ly/rpcika76,스미싱,건강보험
564,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://t.ly/s9bqnx5,스미싱,범칙금
565,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://url.kr/x5kuo,스미싱,범칙금
566,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://short.kr/yaxv99,스미싱,기타
567,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://me2.do/x4xgk4gl,스미싱,기타
568,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://short.kr/ky8gda,스미싱,택배
569,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://me2.do/uhxjo,스미싱,범칙금
570,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://ddns.net/vjt0a,스미싱,경조사
571,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://t.ly/wijbi6,스미싱,범칙금
572,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://t.ly/4p26sn,스미싱,명절
573,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://url.kr/9pb670yk,스미싱,범칙금
574,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://naver.me/u912f,스미싱,명절
575,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://url.kr/30v7q5l,스미싱,범칙금
576,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://orl.kr/6qhvcy0,스미싱,명절
577,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://short.kr/eppwt2iw5,스미싱,경조사
578,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://ddns.net/bz66hkt,스미싱,범칙금
579,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://me2.do/qm8tx0lpv,스미싱,명절
580,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://url.kr/8n0cy,스미싱,건강보험
581,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://url.kr/7ripc,스미싱,범칙금
582,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://url.kr/e3krho,스미싱,경조사
583,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://orl.kr/zaqadc9o,스미싱,기타
584,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://bit.ly/mxkpnfcv,스미싱,택배
585,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://orl.kr/3jspdh,스미싱,범칙금
586,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://me2.do/v9n4416,스미싱,범칙금
587,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://naver.me/2q38m6y,스미싱,건강보험
588,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://ddns.net/yxtqjop,스미싱,기타
589,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://short.kr/p1bulr,스미싱,범칙금
590,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://orl.kr/stxos,스미싱,택배
591,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://orl.kr/coh3y,스미싱,명절
592,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://short.kr/9zwvz8,스미싱,경조사
593,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://bit.ly/jju51h7pxs,스미싱,택배
594,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://ddns.net/s62p01,스미싱,명절
595,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://short.kr/mfpr0tt,스미싱,범칙금
596,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://t.ly/gg54m,스미싱,건강보험
597,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://url.kr/k2tdqtrp32,스미싱,건강보험
598,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://short.kr/j0vcvlf7,스미싱,경조사
599,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://t.ly/zsobvtkaj0,스미싱,택배
600,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://tinyurl.com/7fftfmbr,스미싱,택배
601,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://short.kr/a32w27,스미싱,경조사
602,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://ddns.net/g8vfbhva,스미싱,명절
603,[Web발신] 등기 도착 안내드립니다. 수령자 확인 필요 http://bit.ly/98vmvbp4b,스미싱,택배
604,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://short.kr/lhhj481l7,스미싱,경조사
605,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://url.kr/bceztn,스미싱,명절
606,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://ddns.net/4p0w7,스미싱,건강보험
607,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://tinyurl.com/5rwxcfk4c,스미싱,명절
608,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://tinyurl.com/czr8nd9,스미싱,명절
609,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://me2.do/9adj9e,스미싱,명절
610,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://t.ly/fey4t,스미싱,경조사
611,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://t.ly/yvd122mz,스미싱,건강보험
612,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://url.kr/c11eqv9b,스미싱,기타
613,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://ddns.net/uvec3hn,스미싱,택배
614,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://tinyurl.com/hr6oveiz9,스미싱,택배
615,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://me2.do/bfhnhq,스미싱,범칙금
616,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://t.ly/hy1e0n0s,스미싱,건강보험
617,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://ddns.net/uvv9rg8pno,스미싱,명절
618,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://me2.do/pfe230f,스미싱,경조사
619,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://t.ly/f2nmnwj,스미싱,기타
620,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://t.ly/rs4edz18xv,스미싱,건강보험
621,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://me2.do/qrmwxup1z,스미싱,택배
622,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://ddns.net/7wm5edy07,스미싱,범칙금
623,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://ddns.net/u9ff3,스미싱,건강보험
624,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://t.ly/bsyza5o,스미싱,범칙금
625,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://orl.kr/miyh6l,스미싱,명절
626,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://bit.ly/x20zt,스미싱,범칙금
627,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://tinyurl.com/umg1zru,스미싱,명절
628,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://bit.ly/mtet7,스미싱,경조사
629,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://short.kr/pdhapa,스미싱,건강보험
630,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://me2.do/9s5tmala,스미싱,건강보험
631,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://url.kr/mk83c,스미싱,범칙금
632,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://me2.do/u28k0fax,스미싱,경조사
633,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://me2.do/czonuu,스미싱,명절
634,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://ddns.net/81j5d29yet,스미싱,택배
635,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://me2.do/xipbm7v7o,스미싱,건강보험
636,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://t.ly/gtfuwtd,스미싱,경조사
637,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://bit.ly/8dkzq,스미싱,택배
638,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://me2.do/eiumn5p,스미싱,택배
639,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://tinyurl.com/3xr9iatd,스미싱,범칙금
640,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://naver.me/v13ju,스미싱,범칙금
641,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://t.ly/0tm917qg3,스미싱,명절
642,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://short.kr/muo1avzt,스미싱,건강보험
643,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://bit.ly/evo6swzc,스미싱,기타
644,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://naver.me/s9lp99,스미싱,명절
645,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://bit.ly/wh3hup8,스미싱,건강보험
646,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://naver.me/dmt9qqxg,스미싱,범칙금
647,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://tinyurl.com/nimf6,스미싱,기타
648,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://tinyurl.com/6nujs8h,스미싱,경조사
649,[Web발신] 등기 도착 안내드립니다. 수령자 확인 필요 http://bit.ly/tz2qnti4x,스미싱,택배
650,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://url.kr/nibdd,스미싱,경조사
651,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://me2.do/4dhvz3w,스미싱,경조사
652,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://naver.me/x7rtws85ou,스미싱,명절
653,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://me2.do/jcwes,스미싱,경조사
654,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://ddns.net/l43nhme,스미싱,기타
655,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://url.kr/r6wye2emom,스미싱,택배
656,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://orl.kr/k07e1aa,스미싱,범칙금
657,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://short.kr/6rnu612,스미싱,기타
658,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://tinyurl.com/9l7sc,스미싱,택배
659,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://naver.me/yo4y1ucj9,스미싱,건강보험
660,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://t.ly/ext9y,스미싱,택배
661,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://short.kr/64kbcz4,스미싱,경조사
662,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://bit.ly/beofq8ehdc,스미싱,택배
663,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://ddns.net/tq2bl4icc,스미싱,건강보험
664,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://me2.do/deyg7ov,스미싱,범칙금
665,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://short.kr/bh00hnx,스미싱,기타
666,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://me2.do/tq3ficr,스미싱,기타
667,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://short.kr/mtufy,스미싱,건강보험
668,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://me2.do/gvq5m,스미싱,경조사
669,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://short.kr/q7bxt3pjd,스미싱,명절
670,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://tinyurl.com/cisfrrm8a1,스미싱,범칙금
671,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://ddns.net/8roo8,스미싱,경조사
672,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://tinyurl.com/xvpzg,스미싱,기타
673,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://short.kr/2n17zy7,스미싱,건강보험
674,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://orl.kr/m1hyo,스미싱,범칙금
675,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://me2.do/ixd1by9qe,스미싱,명절
676,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://orl.kr/tit8ev0,스미싱,명절
677,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://url.kr/n1dnqcq,스미싱,명절
678,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://orl.kr/ipwhlp,스미싱,기타
679,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://url.kr/v4fn77q,스미싱,택배
680,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://url.kr/l0k9tz2,스미싱,기타
681,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://naver.me/brjxp,스미싱,명절
682,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://me2.do/k1aup,스미싱,건강보험
683,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://tinyurl.com/9my5gi,스미싱,기타
684,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://tinyurl.com/6r9ew,스미싱,건강보험
685,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://tinyurl.com/o8kywco,스미싱,경조사
686,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://t.ly/l609e3,스미싱,경조사
687,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://naver.me/0n11r4bu3,스미싱,범칙금
688,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://bit.ly/d77b6boq,스미싱,택배
689,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://tinyurl.com/bc7kq4p,스미싱,택배
690,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://url.kr/spo88f5,스미싱,건강보험
691,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://url.kr/nfdjew3,스미싱,범칙금
692,[Web발신] 등기 도착 안내드립니다. 수령자 확인 필요 http://me2.do/loev5mhmp,스미싱,택배
693,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://short.kr/w5bqk,스미싱,경조사
694,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://t.ly/sw06slz1,스미싱,명절
695,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://short.kr/xypxvd1jy,스미싱,택배
696,[Web발신] 등기 도착 안내드립니다. 수령자 확인 필요 http://t.ly/jmvtfp1l9,스미싱,택배
697,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://tinyurl.com/r9o8vvt,스미싱,건강보험
698,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://orl.kr/1e6hxe,스미싱,기타
699,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://bit.ly/8ip8v,스미싱,건강보험
700,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://me2.do/spfk0,스미싱,범칙금
701,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://ddns.net/6zucg,스미싱,범칙금
702,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://naver.me/if14v,스미싱,경조사
703,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://orl.kr/f50qg,스미싱,건강보험
704,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://orl.kr/9102t,스미싱,명절
705,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://bit.ly/ivyia,스미싱,경조사
706,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://short.kr/g37h3egx3,스미싱,범칙금
707,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://bit.ly/9wm74oe,스미싱,택배
708,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://t.ly/bsf6me9ve,스미싱,범칙금
709,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://bit.ly/j94it1i,스미싱,건강보험
710,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://tinyurl.com/ozgk9gk,스미싱,명절
711,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://t.ly/j97zpybr4,스미싱,명절
712,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://short.kr/gbkg8,스미싱,기타
